verbatimLocality,species,verbatimSex,wgt,datasetname,sex,occurrence_id,eventDate,decimalLongitude,decimalLatitude
6,DO,M,,Ecological Archives E090-118-D1.,male,10537,1985-07-23,31.939078000000418,-109.07883599999636
20,,F,111.0,Ecological Archives E090-118-D1.,female,10538,1985-07-23,31.936334000000446,-109.08019099999639
17,,M,123.0,Ecological Archives E090-118-D1.,male,10539,1985-07-23,31.93711700000044,-109.07941499999637
12,DO,M,45.0,Ecological Archives E090-118-D1.,male,10540,1985-07-23,31.938203000000424,-109.07851899999636
23,RM,M,11.0,Ecological Archives E090-118-D1.,male,10541,1985-07-23,31.93676300000041,-109.07783799999636
14,DM,M,49.0,Ecological Archives E090-118-D1.,male,10542,1985-07-23,31.937054000000455,-109.0818269999964
20,DM,F,40.0,Ecological Archives E090-118-D1.,female,10543,1985-07-23,31.936334000000446,-109.08019099999639
14,OL,F,56.0,Ecological Archives E090-118-D1.,female,10544,1985-07-23,31.937054000000455,-109.0818269999964
21,DM,F,40.0,Ecological Archives E090-118-D1.,female,10545,1985-07-23,31.93644800000045,-109.07939799999636
17,DM,M,44.0,Ecological Archives E090-118-D1.,male,10546,1985-07-23,31.93711700000044,-109.07941499999637
19,PM,F,24.0,Ecological Archives E090-118-D1.,female,10547,1985-07-23,31.937438000000434,-109.07791199999635
24,OT,F,24.0,Ecological Archives E090-118-D1.,female,10548,1985-07-23,31.93856000000045,-109.07773599999635
20,DM,M,37.0,Ecological Archives E090-118-D1.,male,10549,1985-07-23,31.936334000000446,-109.08019099999639
6,DO,F,54.0,Ecological Archives E090-118-D1.,female,10550,1985-07-23,31.939078000000418,-109.07883599999636
17,DM,F,31.0,Ecological Archives E090-118-D1.,female,10551,1985-07-23,31.93711700000044,-109.07941499999637
12,DM,M,50.0,Ecological Archives E090-118-D1.,male,10552,1985-07-23,31.938203000000424,-109.07851899999636
20,PE,M,20.0,Ecological Archives E090-118-D1.,male,10553,1985-07-23,31.936334000000446,-109.08019099999639
24,DM,F,38.0,Ecological Archives E090-118-D1.,female,10554,1985-07-23,31.93856000000045,-109.07773599999635
14,DM,M,50.0,Ecological Archives E090-118-D1.,male,10555,1985-07-23,31.937054000000455,-109.0818269999964
16,RM,M,12.0,Ecological Archives E090-118-D1.,male,10556,1985-07-23,31.937094000000414,-109.08024399999637
17,DO,M,51.0,Ecological Archives E090-118-D1.,male,10557,1985-07-23,31.93711700000044,-109.07941499999637
19,OT,M,22.0,Ecological Archives E090-118-D1.,male,10558,1985-07-23,31.937438000000434,-109.07791199999635
12,DM,F,47.0,Ecological Archives E090-118-D1.,female,10559,1985-07-23,31.938203000000424,-109.07851899999636
17,OT,M,20.0,Ecological Archives E090-118-D1.,male,10560,1985-07-23,31.93711700000044,-109.07941499999637
18,DM,M,50.0,Ecological Archives E090-118-D1.,male,10561,1985-07-23,31.937126000000415,-109.07863299999636
6,DO,F,44.0,Ecological Archives E090-118-D1.,female,10562,1985-07-23,31.939078000000418,-109.07883599999636
12,DM,F,44.0,Ecological Archives E090-118-D1.,female,10563,1985-07-23,31.938203000000424,-109.07851899999636
16,OL,F,40.0,Ecological Archives E090-118-D1.,female,10564,1985-07-23,31.937094000000414,-109.08024399999637
18,DM,,45.0,Ecological Archives E090-118-D1.,,10565,1985-07-23,31.937126000000415,-109.07863299999636
14,DM,M,43.0,Ecological Archives E090-118-D1.,male,10566,1985-07-23,31.937054000000455,-109.0818269999964
24,DM,M,43.0,Ecological Archives E090-118-D1.,male,10567,1985-07-23,31.93856000000045,-109.07773599999635
12,DM,M,26.0,Ecological Archives E090-118-D1.,male,10568,1985-07-23,31.938203000000424,-109.07851899999636
18,DM,F,34.0,Ecological Archives E090-118-D1.,female,10569,1985-07-23,31.937126000000415,-109.07863299999636
17,DO,M,50.0,Ecological Archives E090-118-D1.,male,10570,1985-07-23,31.93711700000044,-109.07941499999637
17,OL,F,18.0,Ecological Archives E090-118-D1.,female,10571,1985-07-23,31.93711700000044,-109.07941499999637
12,DM,F,40.0,Ecological Archives E090-118-D1.,female,10572,1985-07-23,31.938203000000424,-109.07851899999636
17,,F,177.0,Ecological Archives E090-118-D1.,female,10573,1985-07-23,31.93711700000044,-109.07941499999637
19,RM,M,11.0,Ecological Archives E090-118-D1.,male,10574,1985-07-23,31.937438000000434,-109.07791199999635
12,,,,Ecological Archives E090-118-D1.,,10575,1985-07-23,31.938203000000424,-109.07851899999636
7,,,,Ecological Archives E090-118-D1.,,10576,1985-07-23,31.938113000000417,-109.0828159999964
15,,,,Ecological Archives E090-118-D1.,,10577,1985-07-23,31.937059000000463,-109.08103599999639
22,,,,Ecological Archives E090-118-D1.,,10578,1985-07-23,31.93644100000043,-109.07860199999637
3,DM,M,24.0,Ecological Archives E090-118-D1.,male,10579,1985-07-24,31.938896000000383,-109.0812079999964
1,DM,M,39.0,Ecological Archives E090-118-D1.,male,10580,1985-07-24,31.938851000000383,-109.08282899999641
3,PP,F,14.0,Ecological Archives E090-118-D1.,female,10581,1985-07-24,31.938896000000383,-109.0812079999964
9,DS,M,137.0,Ecological Archives E090-118-D1.,male,10582,1985-07-24,31.93785900000038,-109.08090299999638
1,DO,M,45.0,Ecological Archives E090-118-D1.,male,10583,1985-07-24,31.938851000000383,-109.08282899999641
8,DO,M,34.0,Ecological Archives E090-118-D1.,male,10584,1985-07-24,31.93788400000041,-109.08167999999641
3,DM,F,38.0,Ecological Archives E090-118-D1.,female,10585,1985-07-24,31.938896000000383,-109.0812079999964
4,DS,M,119.0,Ecological Archives E090-118-D1.,male,10586,1985-07-24,31.93889400000041,-109.0804089999964
5,DM,F,44.0,Ecological Archives E090-118-D1.,female,10587,1985-07-24,31.93897000000045,-109.07960199999637
11,PE,F,23.0,Ecological Archives E090-118-D1.,female,10588,1985-07-24,31.938056000000422,-109.07930699999636
10,SA,,,Ecological Archives E090-118-D1.,,10589,1985-07-24,31.938017000000432,-109.08009099999637
13,,M,125.0,Ecological Archives E090-118-D1.,male,10590,1985-07-24,31.937028000000442,-109.0826129999964
4,DO,M,,Ecological Archives E090-118-D1.,male,10591,1985-07-24,31.93889400000041,-109.0804089999964
3,PP,F,15.0,Ecological Archives E090-118-D1.,female,10592,1985-07-24,31.938896000000383,-109.0812079999964
4,DM,M,43.0,Ecological Archives E090-118-D1.,male,10593,1985-07-24,31.93889400000041,-109.0804089999964
8,DS,F,132.0,Ecological Archives E090-118-D1.,female,10594,1985-07-24,31.93788400000041,-109.08167999999641
4,DM,M,45.0,Ecological Archives E090-118-D1.,male,10595,1985-07-24,31.93889400000041,-109.0804089999964
2,DM,F,41.0,Ecological Archives E090-118-D1.,female,10596,1985-07-24,31.938887000000367,-109.0819749999964
1,DS,F,,Ecological Archives E090-118-D1.,female,10597,1985-07-24,31.938851000000383,-109.08282899999641
13,DM,M,46.0,Ecological Archives E090-118-D1.,male,10598,1985-07-24,31.937028000000442,-109.0826129999964
1,DM,F,40.0,Ecological Archives E090-118-D1.,female,10599,1985-07-24,31.938851000000383,-109.08282899999641
2,DO,F,47.0,Ecological Archives E090-118-D1.,female,10600,1985-07-24,31.938887000000367,-109.0819749999964
2,DM,F,17.0,Ecological Archives E090-118-D1.,female,10601,1985-07-24,31.938887000000367,-109.0819749999964
5,DM,M,54.0,Ecological Archives E090-118-D1.,male,10602,1985-07-24,31.93897000000045,-109.07960199999637
1,DS,F,113.0,Ecological Archives E090-118-D1.,female,10603,1985-07-24,31.938851000000383,-109.08282899999641
2,DM,F,37.0,Ecological Archives E090-118-D1.,female,10604,1985-07-24,31.938887000000367,-109.0819749999964
2,DS,F,106.0,Ecological Archives E090-118-D1.,female,10605,1985-07-24,31.938887000000367,-109.0819749999964
1,DS,F,138.0,Ecological Archives E090-118-D1.,female,10606,1985-07-24,31.938851000000383,-109.08282899999641
2,,F,91.0,Ecological Archives E090-118-D1.,female,10607,1985-07-24,31.938887000000367,-109.0819749999964
8,DM,F,44.0,Ecological Archives E090-118-D1.,female,10608,1985-07-24,31.93788400000041,-109.08167999999641
11,DM,F,40.0,Ecological Archives E090-118-D1.,female,10609,1985-07-24,31.938056000000422,-109.07930699999636
10,AB,,,Ecological Archives E090-118-D1.,,10610,1985-07-24,31.938017000000432,-109.08009099999637
2,DM,F,32.0,Ecological Archives E090-118-D1.,female,10611,1985-07-24,31.938887000000367,-109.0819749999964
1,SS,,,Ecological Archives E090-118-D1.,,10612,1985-07-24,31.938851000000383,-109.08282899999641
9,DM,M,42.0,Ecological Archives E090-118-D1.,male,10613,1985-07-24,31.93785900000038,-109.08090299999638
8,DM,M,44.0,Ecological Archives E090-118-D1.,male,10614,1985-07-24,31.93788400000041,-109.08167999999641
13,DO,M,46.0,Ecological Archives E090-118-D1.,male,10615,1985-07-24,31.937028000000442,-109.0826129999964
2,DO,M,56.0,Ecological Archives E090-118-D1.,male,10616,1985-07-24,31.938887000000367,-109.0819749999964
3,PP,M,16.0,Ecological Archives E090-118-D1.,male,10617,1985-07-24,31.938896000000383,-109.0812079999964
2,,M,186.0,Ecological Archives E090-118-D1.,male,10618,1985-07-24,31.938887000000367,-109.0819749999964
4,DM,F,46.0,Ecological Archives E090-118-D1.,female,10619,1985-07-24,31.93889400000041,-109.0804089999964
13,DS,F,140.0,Ecological Archives E090-118-D1.,female,10620,1985-07-24,31.937028000000442,-109.0826129999964
1,DS,M,166.0,Ecological Archives E090-118-D1.,male,10621,1985-07-24,31.938851000000383,-109.08282899999641
2,DM,F,36.0,Ecological Archives E090-118-D1.,female,10622,1985-07-24,31.938887000000367,-109.0819749999964
1,DM,M,40.0,Ecological Archives E090-118-D1.,male,10623,1985-07-24,31.938851000000383,-109.08282899999641
2,DM,F,33.0,Ecological Archives E090-118-D1.,female,10624,1985-07-24,31.938887000000367,-109.0819749999964
3,DM,F,21.0,Ecological Archives E090-118-D1.,female,10625,1985-07-24,31.938896000000383,-109.0812079999964
5,DO,M,31.0,Ecological Archives E090-118-D1.,male,10626,1985-07-24,31.93897000000045,-109.07960199999637
4,DS,F,94.0,Ecological Archives E090-118-D1.,female,10627,1985-07-24,31.93889400000041,-109.0804089999964
2,,F,174.0,Ecological Archives E090-118-D1.,female,10628,1985-07-24,31.938887000000367,-109.0819749999964
5,DM,F,30.0,Ecological Archives E090-118-D1.,female,10629,1985-07-24,31.93897000000045,-109.07960199999637
9,,M,124.0,Ecological Archives E090-118-D1.,male,10630,1985-07-24,31.93785900000038,-109.08090299999638
8,DM,F,42.0,Ecological Archives E090-118-D1.,female,10631,1985-07-24,31.93788400000041,-109.08167999999641
11,OT,M,11.0,Ecological Archives E090-118-D1.,male,10632,1985-07-24,31.938056000000422,-109.07930699999636
11,DM,M,42.0,Ecological Archives E090-118-D1.,male,10633,1985-07-24,31.938056000000422,-109.07930699999636
14,DM,M,50.0,Ecological Archives E090-118-D1.,male,10634,1985-08-19,31.937054000000455,-109.0818269999964
18,DM,F,44.0,Ecological Archives E090-118-D1.,female,10635,1985-08-19,31.937126000000415,-109.07863299999636
20,DM,M,40.0,Ecological Archives E090-118-D1.,male,10636,1985-08-19,31.936334000000446,-109.08019099999639
19,OT,M,25.0,Ecological Archives E090-118-D1.,male,10637,1985-08-19,31.937438000000434,-109.07791199999635
14,DM,M,52.0,Ecological Archives E090-118-D1.,male,10638,1985-08-19,31.937054000000455,-109.0818269999964
17,DM,F,38.0,Ecological Archives E090-118-D1.,female,10639,1985-08-19,31.93711700000044,-109.07941499999637
18,DM,F,50.0,Ecological Archives E090-118-D1.,female,10640,1985-08-19,31.937126000000415,-109.07863299999636
14,DM,M,49.0,Ecological Archives E090-118-D1.,male,10641,1985-08-19,31.937054000000455,-109.0818269999964
23,RM,F,14.0,Ecological Archives E090-118-D1.,female,10642,1985-08-19,31.93676300000041,-109.07783799999636
18,OL,F,28.0,Ecological Archives E090-118-D1.,female,10643,1985-08-19,31.937126000000415,-109.07863299999636
12,DM,M,50.0,Ecological Archives E090-118-D1.,male,10644,1985-08-19,31.938203000000424,-109.07851899999636
18,DM,M,46.0,Ecological Archives E090-118-D1.,male,10645,1985-08-19,31.937126000000415,-109.07863299999636
24,DM,F,48.0,Ecological Archives E090-118-D1.,female,10646,1985-08-19,31.93856000000045,-109.07773599999635
12,,M,181.0,Ecological Archives E090-118-D1.,male,10647,1985-08-19,31.938203000000424,-109.07851899999636
22,PP,F,16.0,Ecological Archives E090-118-D1.,female,10648,1985-08-19,31.93644100000043,-109.07860199999637
14,OL,F,35.0,Ecological Archives E090-118-D1.,female,10649,1985-08-19,31.937054000000455,-109.0818269999964
17,DM,F,34.0,Ecological Archives E090-118-D1.,female,10650,1985-08-19,31.93711700000044,-109.07941499999637
18,DM,F,25.0,Ecological Archives E090-118-D1.,female,10651,1985-08-19,31.937126000000415,-109.07863299999636
14,OL,M,35.0,Ecological Archives E090-118-D1.,male,10652,1985-08-19,31.937054000000455,-109.0818269999964
6,DO,M,56.0,Ecological Archives E090-118-D1.,male,10653,1985-08-19,31.939078000000418,-109.07883599999636
12,DO,M,46.0,Ecological Archives E090-118-D1.,male,10654,1985-08-19,31.938203000000424,-109.07851899999636
20,DO,M,55.0,Ecological Archives E090-118-D1.,male,10655,1985-08-19,31.936334000000446,-109.08019099999639
14,,F,101.0,Ecological Archives E090-118-D1.,female,10656,1985-08-19,31.937054000000455,-109.0818269999964
18,,M,,Ecological Archives E090-118-D1.,male,10657,1985-08-19,31.937126000000415,-109.07863299999636
22,DM,F,43.0,Ecological Archives E090-118-D1.,female,10658,1985-08-19,31.93644100000043,-109.07860199999637
17,DO,M,50.0,Ecological Archives E090-118-D1.,male,10659,1985-08-19,31.93711700000044,-109.07941499999637
22,DM,M,48.0,Ecological Archives E090-118-D1.,male,10660,1985-08-19,31.93644100000043,-109.07860199999637
20,,F,139.0,Ecological Archives E090-118-D1.,female,10661,1985-08-19,31.936334000000446,-109.08019099999639
12,DM,F,34.0,Ecological Archives E090-118-D1.,female,10662,1985-08-19,31.938203000000424,-109.07851899999636
18,DM,F,46.0,Ecological Archives E090-118-D1.,female,10663,1985-08-19,31.937126000000415,-109.07863299999636
20,DO,F,52.0,Ecological Archives E090-118-D1.,female,10664,1985-08-19,31.936334000000446,-109.08019099999639
12,DM,F,46.0,Ecological Archives E090-118-D1.,female,10665,1985-08-19,31.938203000000424,-109.07851899999636
22,PP,M,20.0,Ecological Archives E090-118-D1.,male,10666,1985-08-19,31.93644100000043,-109.07860199999637
12,DM,F,42.0,Ecological Archives E090-118-D1.,female,10667,1985-08-19,31.938203000000424,-109.07851899999636
14,DM,M,46.0,Ecological Archives E090-118-D1.,male,10668,1985-08-19,31.937054000000455,-109.0818269999964
22,,M,113.0,Ecological Archives E090-118-D1.,male,10669,1985-08-19,31.93644100000043,-109.07860199999637
24,OT,F,28.0,Ecological Archives E090-118-D1.,female,10670,1985-08-19,31.93856000000045,-109.07773599999635
16,SS,,,Ecological Archives E090-118-D1.,,10671,1985-08-19,31.937094000000414,-109.08024399999637
20,,,,Ecological Archives E090-118-D1.,,10672,1985-08-19,31.936334000000446,-109.08019099999639
17,DO,M,51.0,Ecological Archives E090-118-D1.,male,10673,1985-08-19,31.93711700000044,-109.07941499999637
17,,F,165.0,Ecological Archives E090-118-D1.,female,10674,1985-08-19,31.93711700000044,-109.07941499999637
18,DO,F,62.0,Ecological Archives E090-118-D1.,female,10675,1985-08-19,31.937126000000415,-109.07863299999636
6,DO,M,,Ecological Archives E090-118-D1.,male,10676,1985-08-19,31.939078000000418,-109.07883599999636
24,DM,F,33.0,Ecological Archives E090-118-D1.,female,10677,1985-08-19,31.93856000000045,-109.07773599999635
20,,M,131.0,Ecological Archives E090-118-D1.,male,10678,1985-08-19,31.936334000000446,-109.08019099999639
7,,,,Ecological Archives E090-118-D1.,,10679,1985-08-19,31.938113000000417,-109.0828159999964
10,,,,Ecological Archives E090-118-D1.,,10680,1985-08-19,31.938017000000432,-109.08009099999637
21,,,,Ecological Archives E090-118-D1.,,10681,1985-08-19,31.93644800000045,-109.07939799999636
3,PP,F,14.0,Ecological Archives E090-118-D1.,female,10682,1985-08-20,31.938896000000383,-109.0812079999964
4,DO,M,51.0,Ecological Archives E090-118-D1.,male,10683,1985-08-20,31.93889400000041,-109.0804089999964
11,DM,F,44.0,Ecological Archives E090-118-D1.,female,10684,1985-08-20,31.938056000000422,-109.07930699999636
1,DO,M,48.0,Ecological Archives E090-118-D1.,male,10685,1985-08-20,31.938851000000383,-109.08282899999641
13,DM,M,44.0,Ecological Archives E090-118-D1.,male,10686,1985-08-20,31.937028000000442,-109.0826129999964
2,DM,F,48.0,Ecological Archives E090-118-D1.,female,10687,1985-08-20,31.938887000000367,-109.0819749999964
5,DM,M,53.0,Ecological Archives E090-118-D1.,male,10688,1985-08-20,31.93897000000045,-109.07960199999637
13,DO,M,47.0,Ecological Archives E090-118-D1.,male,10689,1985-08-20,31.937028000000442,-109.0826129999964
5,PP,F,18.0,Ecological Archives E090-118-D1.,female,10690,1985-08-20,31.93897000000045,-109.07960199999637
3,OT,M,25.0,Ecological Archives E090-118-D1.,male,10691,1985-08-20,31.938896000000383,-109.0812079999964
3,,M,157.0,Ecological Archives E090-118-D1.,male,10692,1985-08-20,31.938896000000383,-109.0812079999964
5,DM,F,44.0,Ecological Archives E090-118-D1.,female,10693,1985-08-20,31.93897000000045,-109.07960199999637
2,DM,F,24.0,Ecological Archives E090-118-D1.,female,10694,1985-08-20,31.938887000000367,-109.0819749999964
15,AH,,,Ecological Archives E090-118-D1.,,10695,1985-08-20,31.937059000000463,-109.08103599999639
2,DO,F,33.0,Ecological Archives E090-118-D1.,female,10696,1985-08-20,31.938887000000367,-109.0819749999964
5,DM,F,45.0,Ecological Archives E090-118-D1.,female,10697,1985-08-20,31.93897000000045,-109.07960199999637
8,DO,M,42.0,Ecological Archives E090-118-D1.,male,10698,1985-08-20,31.93788400000041,-109.08167999999641
1,DS,F,129.0,Ecological Archives E090-118-D1.,female,10699,1985-08-20,31.938851000000383,-109.08282899999641
13,DS,F,130.0,Ecological Archives E090-118-D1.,female,10700,1985-08-20,31.937028000000442,-109.0826129999964
1,DS,F,150.0,Ecological Archives E090-118-D1.,female,10701,1985-08-20,31.938851000000383,-109.08282899999641
1,DS,F,140.0,Ecological Archives E090-118-D1.,female,10702,1985-08-20,31.938851000000383,-109.08282899999641
11,DM,M,49.0,Ecological Archives E090-118-D1.,male,10703,1985-08-20,31.938056000000422,-109.07930699999636
9,DM,M,43.0,Ecological Archives E090-118-D1.,male,10704,1985-08-20,31.93785900000038,-109.08090299999638
4,DM,M,49.0,Ecological Archives E090-118-D1.,male,10705,1985-08-20,31.93889400000041,-109.0804089999964
5,DO,F,54.0,Ecological Archives E090-118-D1.,female,10706,1985-08-20,31.93897000000045,-109.07960199999637
2,DO,F,50.0,Ecological Archives E090-118-D1.,female,10707,1985-08-20,31.938887000000367,-109.0819749999964
4,DM,M,18.0,Ecological Archives E090-118-D1.,male,10708,1985-08-20,31.93889400000041,-109.0804089999964
1,DO,F,54.0,Ecological Archives E090-118-D1.,female,10709,1985-08-20,31.938851000000383,-109.08282899999641
3,DM,F,49.0,Ecological Archives E090-118-D1.,female,10710,1985-08-20,31.938896000000383,-109.0812079999964
